tentinh,wb_poverty,count,tax_amount
Kiên Giang,lower-middle,6365.066666666667,8000
Kiên Giang,normal,1718740.7333333334,8000
Kiên Giang,upper-middle,38870.8,8000
Kon Tum,extreme poverty,18714.6,8000
Kon Tum,lower-middle,17869.066666666666,8000
Kon Tum,normal,476292.5333333333,8000
Kon Tum,upper-middle,40459.8,8000
Lai Châu,extreme poverty,26948.6,8000
Lai Châu,lower-middle,33671.53333333333,8000
Lai Châu,normal,332609.06666666665,8000
Lai Châu,upper-middle,80200.8,8000
Long An,extreme poverty,6947.0666666666675,8000
Long An,lower-middle,3740.7333333333336,8000
Long An,normal,1619831.2,8000
Long An,upper-middle,43343,8000
Lào Cai,extreme poverty,15641.466666666667,8000
Lào Cai,lower-middle,19870.933333333334,8000
Lào Cai,normal,614188.7333333334,8000
Lào Cai,upper-middle,104324.86666666667,8000
Lâm Đồng,extreme poverty,1725.2,8000
Lâm Đồng,lower-middle,17369.6,8000
Lâm Đồng,normal,1231983.6,8000
Lâm Đồng,upper-middle,51982.6,8000
Lạng Sơn,extreme poverty,11392.4,8000
Lạng Sơn,lower-middle,24986.066666666666,8000
Lạng Sơn,normal,574071.3333333334,8000
Lạng Sơn,upper-middle,108328.2,8000
Nam Định,extreme poverty,8321.666666666668,8000
Nam Định,lower-middle,14053.466666666667,8000
Nam Định,normal,1671175.7333333334,8000
Nam Định,upper-middle,88173.13333333333,8000
Nghệ An,extreme poverty,48679.73333333334,8000
Nghệ An,lower-middle,41569.933333333334,8000
Nghệ An,normal,2689061,8000
Nghệ An,upper-middle,235553.33333333334,8000
Ninh Bình,extreme poverty,6749.066666666667,8000
Ninh Bình,lower-middle,11771.533333333333,8000
Ninh Bình,normal,955100.3333333334,8000
Ninh Bình,upper-middle,28305.066666666666,8000
Ninh Thuận,extreme poverty,20720.066666666666,8000
Ninh Thuận,lower-middle,14190.933333333332,8000
Ninh Thuận,normal,535033.8666666667,8000
Ninh Thuận,upper-middle,47072.13333333333,8000
Phú Thọ,extreme poverty,22000.066666666666,8000
Phú Thọ,lower-middle,35429,8000
Phú Thọ,normal,1401404.2666666666,8000
Phú Thọ,upper-middle,66199.66666666667,8000
Phú Yên,extreme poverty,13916.666666666668,8000
Phú Yên,lower-middle,4780.733333333334,8000
Phú Yên,normal,802349.6666666666,8000
Phú Yên,upper-middle,39092.933333333334,8000
Quảng Bình,extreme poverty,34260.933333333334,8000
Quảng Bình,lower-middle,15361.666666666666,8000
Quảng Bình,normal,738732.2666666666,8000
Quảng Bình,upper-middle,29208.133333333335,8000
Quảng Nam,extreme poverty,12059.2,8000
Quảng Nam,lower-middle,24960.4,8000
Quảng Nam,normal,1376947.6,8000
Quảng Nam,upper-middle,70673.8,8000
Quảng Ngãi,extreme poverty,17479.86666666667,8000
Quảng Ngãi,lower-middle,24844.6,8000
Quảng Ngãi,normal,1057036.8,8000
Quảng Ngãi,upper-middle,93204.73333333334,8000
Quảng Ninh,extreme poverty,10715.933333333334,8000
Quảng Ninh,lower-middle,9979.800000000001,8000
Quảng Ninh,normal,1326646.6666666667,8000
Quảng Ninh,upper-middle,8042.6,8000
Quảng Trị,extreme poverty,8581.6,8000
Quảng Trị,lower-middle,12433.733333333334,8000
Quảng Trị,normal,609887.4666666667,8000
Quảng Trị,upper-middle,35655.2,8000
Sóc Trăng,extreme poverty,4196.8,8000
Sóc Trăng,lower-middle,18152,8000
Sóc Trăng,normal,1036471.8666666667,8000
Sóc Trăng,upper-middle,53876.333333333336,8000
Sơn La,extreme poverty,82544.06666666667,8000
Sơn La,lower-middle,79556.73333333334,8000
Sơn La,normal,876065.7333333333,8000
Sơn La,upper-middle,216839.46666666667,8000
Thanh Hóa,normal,3557610,8000
Thái Bình,lower-middle,3646.2666666666664,8000
Thái Bình,normal,1578795.2,8000
Thái Bình,upper-middle,45795.53333333333,8000
Thái Nguyên,extreme poverty,1332.8,8000
Thái Nguyên,lower-middle,3681.6,8000
Thái Nguyên,normal,1236045.8666666667,8000
Thái Nguyên,upper-middle,51947.73333333333,8000
Thừa Thiên Huế,extreme poverty,9290.666666666666,8000
Thừa Thiên Huế,lower-middle,16062.866666666667,8000
Thừa Thiên Huế,normal,1063182.6,8000
Thừa Thiên Huế,upper-middle,49238.86666666667,8000
Tiền Giang,extreme poverty,15143.066666666666,8000
Tiền Giang,lower-middle,8483.2,8000
Tiền Giang,normal,1659982.9333333333,8000
Tiền Giang,upper-middle,80347.8,8000
Trà Vinh,extreme poverty,6739.066666666667,8000
Trà Vinh,lower-middle,12307.266666666666,8000
Trà Vinh,normal,900690.4,8000
Trà Vinh,upper-middle,55901.26666666667,8000
Tuyên Quang,extreme poverty,15536.066666666668,8000
Tuyên Quang,lower-middle,20315.066666666666,8000
Tuyên Quang,normal,717841.0666666667,8000
Tuyên Quang,upper-middle,50829.8,8000
Tây Ninh,extreme poverty,1294.1333333333334,8000
Tây Ninh,normal,1108558.1333333333,8000
Tây Ninh,upper-middle,19656.733333333334,8000
Vĩnh Long,extreme poverty,5035.066666666667,8000
Vĩnh Long,lower-middle,9632.6,8000
Vĩnh Long,normal,986685,8000
Vĩnh Long,upper-middle,70407.33333333333,8000
Vĩnh Phúc,extreme poverty,6701.2,8000
Vĩnh Phúc,lower-middle,1398.4,8000
Vĩnh Phúc,normal,1155104.5333333334,8000
Vĩnh Phúc,upper-middle,43389.86666666667,8000
Yên Bái,extreme poverty,11415.2,8000
Yên Bái,lower-middle,19938.4,8000
Yên Bái,normal,768121.4,8000
Yên Bái,upper-middle,74160,8000
Điện Biên,extreme poverty,23046.6,8000
Điện Biên,lower-middle,58538.2,8000
Điện Biên,normal,379301.2,8000
Điện Biên,upper-middle,148820,8000
Đà Nẵng,normal,1190414,8000
Đắk Lắk,extreme poverty,26566.399999999998,8000
Đắk Lắk,lower-middle,19771.733333333334,8000
Đắk Lắk,normal,1601205.9333333333,8000
Đắk Lắk,upper-middle,198901.93333333332,8000
Đắk Nông,extreme poverty,12744.2,8000
Đắk Nông,lower-middle,11759.2,8000
Đắk Nông,normal,568932.9333333333,8000
Đắk Nông,upper-middle,65152.666666666664,8000
Đồng Nai,extreme poverty,2499.2,8000
Đồng Nai,lower-middle,4562.4,8000
Đồng Nai,normal,3014950.0666666664,8000
Đồng Nai,upper-middle,18823.333333333332,8000
Đồng Tháp,extreme poverty,1819,8000
Đồng Tháp,lower-middle,1810.8,8000
Đồng Tháp,normal,1524218.0666666667,8000
Đồng Tháp,upper-middle,18369.13333333333,8000
An Giang,lower-middle,2130.9333333333334,9000
An Giang,normal,1861294.9333333333,9000
An Giang,upper-middle,35276.13333333333,9000
Bà Rịa - Vũng Tàu,extreme poverty,4204,9000
Bà Rịa - Vũng Tàu,lower-middle,3604,9000
Bà Rịa - Vũng Tàu,normal,1116530,9000
Bà Rịa - Vũng Tàu,upper-middle,29321,9000
Bình Dương,normal,2807570.2666666666,9000
Bình Dương,upper-middle,9950.733333333334,9000
Bình Phước,extreme poverty,4627,9000
Bình Phước,lower-middle,4149.333333333334,9000
Bình Phước,normal,978232.9333333333,9000
Bình Phước,upper-middle,22098.733333333334,9000
Bình Thuận,normal,1223288,9000
Bình Định,extreme poverty,41042.13333333333,9000
Bình Định,lower-middle,25442.8,9000
Bình Định,normal,1312537.5333333334,9000
Bình Định,upper-middle,102836.53333333334,9000
Bạc Liêu,extreme poverty,5786.4,9000
Bạc Liêu,lower-middle,2780.666666666667,9000
Bạc Liêu,normal,857331.2,9000
Bạc Liêu,upper-middle,25617.733333333334,9000
Bắc Giang,extreme poverty,8147.2,9000
Bắc Giang,lower-middle,11435.466666666667,9000
Bắc Giang,normal,1713491,9000
Bắc Giang,upper-middle,41078.333333333336,9000
Bắc Kạn,extreme poverty,40089.933333333334,9000
Bắc Kạn,lower-middle,28135.733333333334,9000
Bắc Kạn,normal,209219.6,9000
Bắc Kạn,upper-middle,34912.73333333333,9000
Bắc Ninh,extreme poverty,8931.666666666666,9000
Bắc Ninh,lower-middle,7462.666666666666,9000
Bắc Ninh,normal,1515402.2,9000
Bắc Ninh,upper-middle,22444.466666666667,9000
Bến Tre,extreme poverty,15530.4,9000
Bến Tre,lower-middle,30481.333333333332,9000
Bến Tre,normal,1074257.2,9000
Bến Tre,upper-middle,79383.06666666667,9000
Cao Bằng,extreme poverty,39881.86666666667,9000
Cao Bằng,lower-middle,42785.46666666667,9000
Cao Bằng,normal,364897.26666666666,9000
Cao Bằng,upper-middle,85649.4,9000
Cà Mau,extreme poverty,12200.533333333333,9000
Cà Mau,lower-middle,32511.733333333334,9000
Cà Mau,normal,1035989.9333333333,9000
Cà Mau,upper-middle,67303.8,9000
Cần Thơ,extreme poverty,1632,9000
Cần Thơ,lower-middle,5977.333333333333,9000
Cần Thơ,normal,1424985.3333333333,9000
Cần Thơ,upper-middle,16051.333333333334,9000
Gia Lai,extreme poverty,54548,9000
Gia Lai,lower-middle,61525.6,9000
Gia Lai,normal,1285631.8,9000
Gia Lai,upper-middle,209750.6,9000
Hoà Bình,extreme poverty,8311.066666666666,9000
Hoà Bình,lower-middle,25461.533333333333,9000
Hoà Bình,normal,754172.2666666667,9000
Hoà Bình,upper-middle,50498.13333333333,9000
Hà Giang,extreme poverty,55501.33333333333,9000
Hà Giang,lower-middle,65701.93333333333,9000
Hà Giang,normal,626815.5333333333,9000
Hà Giang,upper-middle,135463.2,9000
Hà Nam,extreme poverty,6377.466666666666,9000
Hà Nam,lower-middle,5380.733333333334,9000
Hà Nam,normal,795089.7333333333,9000
Hà Nam,upper-middle,32468.066666666666,9000
Hà Nội,extreme poverty,15626,9000
Hà Nội,lower-middle,26026.733333333334,9000
Hà Nội,normal,8520921.133333333,9000
Hà Nội,upper-middle,143861.13333333333,9000
Hà Tĩnh,extreme poverty,18877.6,9000
Hà Tĩnh,lower-middle,36373.6,9000
Hà Tĩnh,normal,1089170.2666666666,9000
Hà Tĩnh,upper-middle,116672.53333333334,9000
Hưng Yên,extreme poverty,21758.333333333332,9000
Hưng Yên,lower-middle,12393.8,9000
Hưng Yên,normal,1329683.6666666667,9000
Hưng Yên,upper-middle,35346.2,9000
Hải Dương,extreme poverty,15287.666666666666,9000
Hải Dương,lower-middle,19587.4,9000
Hải Dương,normal,2089253.3333333333,9000
Hải Dương,upper-middle,38278.6,9000
Hải Phòng,extreme poverty,17101.8,9000
Hải Phòng,lower-middle,13933.466666666667,9000
Hải Phòng,normal,1939795.4,9000
Hải Phòng,upper-middle,57911.333333333336,9000
Hậu Giang,extreme poverty,4785.266666666666,9000
Hậu Giang,lower-middle,10976.466666666665,9000
Hậu Giang,normal,601751,9000
Hậu Giang,upper-middle,40585.26666666666,9000
Hồ Chí Minh,normal,8794113,9000
Khánh Hòa,normal,1192853,9000
Kiên Giang,extreme poverty,4477.4,9000
Kiên Giang,lower-middle,10403.733333333334,9000
Kiên Giang,normal,1711761.8,9000
Kiên Giang,upper-middle,41811.066666666666,9000
Kon Tum,extreme poverty,21597.866666666665,9000
Kon Tum,lower-middle,18703.6,9000
Kon Tum,normal,474146.6666666667,9000
Kon Tum,upper-middle,38887.86666666667,9000
Lai Châu,extreme poverty,27850.733333333334,9000
Lai Châu,lower-middle,36271.73333333333,9000
Lai Châu,normal,322101.86666666664,9000
Lai Châu,upper-middle,87205.66666666667,9000
Long An,extreme poverty,6947.0666666666675,9000
Long An,lower-middle,6610.733333333334,9000
Long An,normal,1619831.2,9000
Long An,upper-middle,40473,9000
Lào Cai,extreme poverty,15641.466666666667,9000
Lào Cai,lower-middle,32726,9000
Lào Cai,normal,610735.5333333333,9000
Lào Cai,upper-middle,94923,9000
Lâm Đồng,extreme poverty,6597.866666666667,9000
Lâm Đồng,lower-middle,15580.666666666666,9000
Lâm Đồng,normal,1227866.6,9000
Lâm Đồng,upper-middle,53015.86666666667,9000
Lạng Sơn,extreme poverty,11392.4,9000
Lạng Sơn,lower-middle,27296.2,9000
Lạng Sơn,normal,570521.6,9000
Lạng Sơn,upper-middle,109567.8,9000
Nam Định,extreme poverty,9693.133333333333,9000
Nam Định,lower-middle,18063.533333333333,9000
Nam Định,normal,1661230.4666666668,9000
Nam Định,upper-middle,92736.86666666667,9000
Nghệ An,extreme poverty,48679.73333333334,9000
Nghệ An,lower-middle,47132.8,9000
Nghệ An,normal,2667792.2,9000
Nghệ An,upper-middle,251259.26666666666,9000
Ninh Bình,extreme poverty,7977.866666666667,9000
Ninh Bình,lower-middle,11710.733333333334,9000
Ninh Bình,normal,953781.2,9000
Ninh Bình,upper-middle,28456.2,9000
Ninh Thuận,extreme poverty,23416.733333333334,9000
Ninh Thuận,lower-middle,11494.266666666666,9000
Ninh Thuận,normal,531588.7333333333,9000
Ninh Thuận,upper-middle,50517.26666666667,9000
Phú Thọ,extreme poverty,30181.8,9000
Phú Thọ,lower-middle,29025.666666666668,9000
Phú Thọ,normal,1401404.2666666666,9000
Phú Thọ,upper-middle,64421.26666666667,9000
Phú Yên,extreme poverty,13916.666666666668,9000
Phú Yên,lower-middle,8940.466666666667,9000
Phú Yên,normal,796781.2,9000
Phú Yên,upper-middle,40501.666666666664,9000
Quảng Bình,extreme poverty,35918.4,9000
Quảng Bình,lower-middle,13704.2,9000
Quảng Bình,normal,735907.8666666667,9000
Quảng Bình,upper-middle,32032.533333333333,9000
Quảng Nam,extreme poverty,17925.066666666666,9000
Quảng Nam,lower-middle,23059.2,9000
Quảng Nam,normal,1372966.8,9000
Quảng Nam,upper-middle,70689.93333333333,9000
Quảng Ngãi,extreme poverty,19088.066666666666,9000
Quảng Ngãi,lower-middle,26812.933333333334,9000
Quảng Ngãi,normal,1053932.8,9000
Quảng Ngãi,upper-middle,92732.2,9000
Quảng Ninh,extreme poverty,10715.933333333334,9000
Quảng Ninh,lower-middle,9979.800000000001,9000
Quảng Ninh,normal,1326646.6666666667,9000
Quảng Ninh,upper-middle,8042.6,9000
Quảng Trị,extreme poverty,9821.6,9000
Quảng Trị,lower-middle,11193.733333333334,9000
Quảng Trị,normal,608695.9333333333,9000
Quảng Trị,upper-middle,36846.73333333333,9000
Sóc Trăng,extreme poverty,6903.6,9000
Sóc Trăng,lower-middle,18292,9000
Sóc Trăng,normal,1030242.6,9000
Sóc Trăng,upper-middle,57258.8,9000
Sơn La,extreme poverty,91833.6,9000
Sơn La,lower-middle,79536.33333333333,9000
Sơn La,normal,869596.9333333333,9000
Sơn La,upper-middle,214039.13333333333,9000
Thanh Hóa,normal,3557610,9000
Thái Bình,lower-middle,7949.4,9000
Thái Bình,normal,1576905.3333333333,9000
Thái Bình,upper-middle,43382.26666666666,9000
Thái Nguyên,extreme poverty,1332.8,9000
Thái Nguyên,lower-middle,7004.866666666667,9000
Thái Nguyên,normal,1232514.2666666666,9000
Thái Nguyên,upper-middle,52156.066666666666,9000
Thừa Thiên Huế,extreme poverty,11753.533333333333,9000
Thừa Thiên Huế,lower-middle,15252.4,9000
Thừa Thiên Huế,normal,1059993.6666666667,9000
Thừa Thiên Huế,upper-middle,50775.4,9000
Tiền Giang,extreme poverty,17468.933333333334,9000
Tiền Giang,lower-middle,6157.333333333334,9000
Tiền Giang,normal,1651380.6666666667,9000
Tiền Giang,upper-middle,88950.06666666667,9000
Trà Vinh,extreme poverty,8643.066666666668,9000
Trà Vinh,lower-middle,13325,9000
Trà Vinh,normal,896293.7333333333,9000
Trà Vinh,upper-middle,57376.2,9000
Tuyên Quang,extreme poverty,21080.733333333334,9000
Tuyên Quang,lower-middle,18783.86666666667,9000
Tuyên Quang,normal,715241.2666666666,9000
Tuyên Quang,upper-middle,49416.13333333333,9000
Tây Ninh,extreme poverty,1294.1333333333334,9000
Tây Ninh,normal,1107228,9000
Tây Ninh,upper-middle,20986.86666666667,9000
Vĩnh Long,extreme poverty,6514.866666666667,9000
Vĩnh Long,lower-middle,12688.266666666666,9000
Vĩnh Long,normal,983566.8,9000
Vĩnh Long,upper-middle,68990.06666666667,9000
Vĩnh Phúc,extreme poverty,6701.2,9000
Vĩnh Phúc,lower-middle,4631.866666666667,9000
Vĩnh Phúc,normal,1153596.5333333334,9000
Vĩnh Phúc,upper-middle,41664.4,9000
Yên Bái,extreme poverty,11415.2,9000
Yên Bái,lower-middle,26682.533333333333,9000
Yên Bái,normal,763143,9000
Yên Bái,upper-middle,72394.26666666666,9000
Điện Biên,extreme poverty,27089.86666666667,9000
Điện Biên,lower-middle,68169.33333333333,9000
Điện Biên,normal,371450.06666666665,9000
Điện Biên,upper-middle,142996.73333333334,9000
Đà Nẵng,normal,1190414,9000
Đắk Lắk,extreme poverty,31030.866666666665,9000
Đắk Lắk,lower-middle,48644.46666666667,9000
Đắk Lắk,normal,1598541.9333333333,9000
Đắk Lắk,upper-middle,168228.73333333334,9000
Đắk Nông,extreme poverty,13590.2,9000
Đắk Nông,lower-middle,12038.4,9000
Đắk Nông,normal,562013.7333333333,9000
Đắk Nông,upper-middle,70946.66666666667,9000
Đồng Nai,extreme poverty,2499.2,9000
Đồng Nai,lower-middle,4562.4,9000
Đồng Nai,normal,3014950.0666666664,9000
Đồng Nai,upper-middle,18823.333333333332,9000
Đồng Tháp,extreme poverty,1819,9000
Đồng Tháp,lower-middle,1810.8,9000
Đồng Tháp,normal,1520789.5333333332,9000
Đồng Tháp,upper-middle,21797.666666666664,9000
An Giang,lower-middle,2130.9333333333334,10000
An Giang,normal,1861294.9333333333,10000
An Giang,upper-middle,35276.13333333333,10000
Bà Rịa - Vũng Tàu,extreme poverty,4204,10000
Bà Rịa - Vũng Tàu,lower-middle,3604,10000
Bà Rịa - Vũng Tàu,normal,1114915,10000
Bà Rịa - Vũng Tàu,upper-middle,30936,10000
Bình Dương,normal,2807570.2666666666,10000
Bình Dương,upper-middle,9950.733333333334,10000
Bình Phước,extreme poverty,4627,10000
Bình Phước,lower-middle,4149.333333333334,10000
Bình Phước,normal,976830.8,10000
Bình Phước,upper-middle,23500.86666666667,10000
Bình Thuận,normal,1223288,10000
Bình Định,extreme poverty,43256.46666666667,10000
Bình Định,lower-middle,24816.066666666666,10000
Bình Định,normal,1310782.8666666667,10000
Bình Định,upper-middle,103003.6,10000
Bạc Liêu,extreme poverty,5786.4,10000
Bạc Liêu,lower-middle,2780.666666666667,10000
Bạc Liêu,normal,857331.2,10000
Bạc Liêu,upper-middle,25617.733333333334,10000
Bắc Giang,extreme poverty,11566.533333333333,10000
Bắc Giang,lower-middle,10154.400000000001,10000
Bắc Giang,normal,1709482,10000
Bắc Giang,upper-middle,42949.066666666666,10000
Bắc Kạn,extreme poverty,41563.4,10000
Bắc Kạn,lower-middle,28405.133333333335,10000
Bắc Kạn,normal,208072.13333333333,10000
Bắc Kạn,upper-middle,34317.333333333336,10000
Bắc Ninh,extreme poverty,8931.666666666666,10000
Bắc Ninh,lower-middle,7462.666666666666,10000
Bắc Ninh,normal,1510898.8666666667,10000
Bắc Ninh,upper-middle,26947.8,10000
Bến Tre,extreme poverty,18508.8,10000
Bến Tre,lower-middle,30852.733333333334,10000
Bến Tre,normal,1067903.6,10000
Bến Tre,upper-middle,82386.86666666667,10000
Cao Bằng,extreme poverty,45064.13333333333,10000
Cao Bằng,lower-middle,45222.2,10000
Cao Bằng,normal,362018.2,10000
Cao Bằng,upper-middle,80909.46666666667,10000
Cà Mau,extreme poverty,18583.466666666667,10000
Cà Mau,lower-middle,27515.466666666667,10000
Cà Mau,normal,1033391.8,10000
Cà Mau,upper-middle,68515.26666666666,10000
Cần Thơ,extreme poverty,1632,10000
Cần Thơ,lower-middle,5977.333333333333,10000
Cần Thơ,normal,1422933.3333333333,10000
Cần Thơ,upper-middle,18103.333333333332,10000
Gia Lai,extreme poverty,54548,10000
Gia Lai,lower-middle,79046.46666666666,10000
Gia Lai,normal,1281466.4666666668,10000
Gia Lai,upper-middle,196395.06666666665,10000
Hoà Bình,extreme poverty,14832.933333333334,10000
Hoà Bình,lower-middle,18939.666666666668,10000
Hoà Bình,normal,750466.7333333333,10000
Hoà Bình,upper-middle,54203.666666666664,10000
Hà Giang,extreme poverty,61872,10000
Hà Giang,lower-middle,67465.86666666667,10000
Hà Giang,normal,611062.2,10000
Hà Giang,upper-middle,143081.93333333332,10000
Hà Nam,extreme poverty,6377.466666666666,10000
Hà Nam,lower-middle,11150.066666666666,10000
Hà Nam,normal,792471.8,10000
